country,designation,points,price,price_GBP
Chile,Reserve Barrel Select,85,12.0,14.399999999999999
Chile,Reserva,85,12.0,14.399999999999999
Chile,Royale,89,26.0,31.2
Chile,Single Vineyard,88,18.0,21.599999999999998
Chile,San Lorenzo Estate,88,20.0,24.0
Chile,Hacienda Araucano Clos de Lolol,88,23.0,27.599999999999998
Chile,Trisquel,88,17.0,20.4
Chile,Block G+I,90,40.0,48.0
Chile,,89,20.0,24.0
Chile,,89,20.0,24.0
Chile,1865 Single Vineyard,89,20.0,24.0
Chile,Family Collection,89,30.0,36.0
Chile,Late Harvest,89,20.0,24.0
Chile,Tierras Moradas,91,50.0,60.0
Chile,Estate Bottled,87,8.0,9.6
Chile,Cefiro Reseva,87,10.0,12.0
Chile,Columbine Special Reserve,87,18.0,21.599999999999998
Chile,Gran Reserva Cuvée,86,20.0,24.0
Chile,La Porfia Grand Reserve,86,20.0,24.0
Chile,Max Reserva,90,21.0,25.2
Chile,Sideral,90,25.0,30.0
Chile,Selected Terroir,85,10.0,12.0
Chile,Gran Reserva,85,10.0,12.0
Chile,T.H.,85,25.0,30.0
Chile,Santa Digna Reserve,85,10.0,12.0
Chile,Pionero,85,8.0,9.6
Chile,,88,20.0,24.0
Chile,Altaïr,91,65.0,78.0
Chile,Casa,91,13.0,15.6
Chile,Single Vineyard,82,13.0,15.6
Chile,Albamar,82,11.0,13.2
Chile,Reserva,81,12.0,14.399999999999999
Chile,Edición Limitada,81,22.0,26.4
Chile,Estate Collection,81,9.0,10.799999999999999
Chile,120,80,8.0,9.6
Chile,Reserva,84,13.0,15.6
Chile,Estate Series,84,10.0,12.0
Chile,,84,8.0,9.6
Chile,Gran Reserva,89,19.0,22.8
Chile,Reserva Sepia,87,12.0,14.399999999999999
Chile,Reserva Espiritu de Los Andes Estate Bottled,83,12.0,14.399999999999999
Chile,,82,13.0,15.6
Chile,,83,13.0,15.6
Chile,Classic,83,11.0,13.2
Chile,Ritual,90,20.0,24.0
Chile,Select Terroir Unoaked,85,10.0,12.0
Chile,,84,9.0,10.799999999999999
Chile,Marques de Casa Concha,90,22.0,26.4
Chile,Terrunyo,91,29.0,34.8
Chile,Block 25 Terrunyo,91,25.0,30.0
Chile,Manso de Velasco,90,35.0,42.0
Chile,Gran Reserva,86,18.0,21.599999999999998
Chile,Select Terroir,86,10.0,12.0
Chile,Reserva Sepia,86,12.0,14.399999999999999
Chile,Block Selection Tinga Reserve,86,12.0,14.399999999999999
Chile,Reserva,86,12.0,14.399999999999999
Chile,Calicanto,90,20.0,24.0
Chile,Tributo Single Vineyard,90,20.0,24.0
Chile,,89,25.0,30.0
Chile,Grand Reserve,89,15.0,18.0
Chile,Cabo de Hornos Special Reserve,92,,
Chile,Reserva Guardián,84,12.0,14.399999999999999
Chile,Babor,86,8.0,9.6
Chile,Visión,86,15.0,18.0
Chile,Estate Bottled,86,8.0,9.6
Chile,Reserve,86,10.0,12.0
Chile,,86,7.0,8.4
Chile,La Isla Vineyard,86,14.0,16.8
Chile,,85,7.0,8.4
Chile,Concepcion Gran Reserva,85,19.0,22.8
Chile,,85,10.0,12.0
Chile,Reserva - Estate Bottled,85,10.0,12.0
Chile,San Andrés,85,,
Chile,Estate Bottled Reserve,85,8.0,9.6
Chile,,85,10.0,12.0
Chile,Reserve,85,11.0,13.2
Chile,Classic,85,8.0,9.6
Chile,Classic,85,7.0,8.4
Chile,Gran Reserva,88,20.0,24.0
Chile,Gran Reserva,89,14.0,16.8
Chile,Tobiano,89,20.0,24.0
Chile,,86,10.0,12.0
Chile,Reserva,85,17.0,20.4
Chile,Late Harvest Botrytised Grapes,90,16.0,19.2
Chile,Aliwen Reserva,88,14.0,16.8
Chile,Auma Los Lingues,93,100.0,120.0
Chile,,86,13.0,15.6
Chile,Anke Blend 1 Cabernet Franc-Petit Verdot,86,20.0,24.0
Chile,Reserva,86,,
Chile,Wetland Winemaker's Selection,86,10.0,12.0
Chile,Altum Single Vineyard,88,28.0,33.6
Chile,Casa,88,14.0,16.8
Chile,Cuvée,88,20.0,24.0
Chile,,91,19.0,22.8
Chile,Cenit,91,80.0,96.0
Chile,Limited Edition,87,25.0,30.0
Chile,Marques de Casa Concha,90,24.0,28.799999999999997
Chile,Gold,90,25.0,30.0
Chile,EQ Coastal,90,20.0,24.0
Chile,,84,11.0,13.2
Chile,Tama Vineyard Selection,84,15.0,18.0
Chile,Reserva Espiritu de Los Andes Rosé,84,10.0,12.0
Chile,Syrah-Carignan Reserva,84,11.0,13.2
Chile,Gran Reserva Single Vineyard,84,25.0,30.0
Chile,,84,10.0,12.0
Chile,Reserva,86,14.0,16.8
Chile,Cordillera Brut,86,23.0,27.599999999999998
Chile,Single Vineyard,86,18.0,21.599999999999998
Chile,Natura,84,11.0,13.2
Chile,The Blend Collection,84,40.0,48.0
Chile,Estate Selection,84,10.0,12.0
Chile,Estate Selection,84,10.0,12.0
Chile,,84,12.0,14.399999999999999
Chile,Reserva,84,13.0,15.6
Chile,Reserva Especial,87,14.0,16.8
Chile,Single Vineyard,86,18.0,21.599999999999998
Chile,Casillero del Diablo Reserva,86,11.0,13.2
Chile,Marea,86,30.0,36.0
Chile,Limited Edition,86,25.0,30.0
Chile,Nimbus Estate Single Vineyard,85,18.0,21.599999999999998
Chile,,85,12.0,14.399999999999999
Chile,Carmín de Peumo,90,149.0,178.79999999999998
Chile,Marques de Casa Concha,90,22.0,26.4
Chile,Reserve Assemblage Cabernet Sauvignon-Carménère-Petit Verdot,90,19.0,22.8
Chile,Reserva,84,16.0,19.2
Chile,,84,13.0,15.6
Chile,City Wine Reserva,84,10.0,12.0
Chile,,84,14.0,16.8
Chile,Reserva,84,12.0,14.399999999999999
Chile,Reserva,84,20.0,24.0
Chile,Supertuga Block,84,30.0,36.0
Chile,Reserva,84,14.0,16.8
Chile,Reserve Barrel Select,84,12.0,14.399999999999999
Chile,Reserva,84,12.0,14.399999999999999
Chile,Vinas Viejas,84,12.0,14.399999999999999
Chile,Carmenère,83,10.0,12.0
Chile,Casa,87,13.0,15.6
Chile,La Capitana Barrel Reserve,87,17.0,20.4
Chile,Clava,86,13.0,15.6
Chile,Reserva,83,13.0,15.6
Chile,Cherub Rosé of Syrah,82,13.0,15.6
Chile,Reserva,82,12.0,14.399999999999999
Chile,,82,10.0,12.0
Chile,Reserve,82,10.0,12.0
Chile,Casa La Joya Reserve,83,11.0,13.2
Chile,Family Reserva,83,20.0,24.0
Chile,,87,20.0,24.0
Chile,Enco Reserve,87,12.0,14.399999999999999
Chile,Gran Reserva,88,18.0,21.599999999999998
Chile,,88,20.0,24.0
Chile,Gran Reserva Los Quillayes Vineyard,88,15.0,18.0
Chile,Alpha M,93,100.0,120.0
Chile,Los Vascos,85,10.0,12.0
Chile,Reserva 1865,85,20.0,24.0
Chile,Reserva,85,11.0,13.2
Chile,,85,10.0,12.0
Chile,Catalina,85,28.0,33.6
Chile,Xplorador,85,8.0,9.6
Chile,Reserve,85,12.0,14.399999999999999
Chile,Jardin,85,9.0,10.799999999999999
Chile,Santa Digna,85,13.0,15.6
Chile,Grand Reserve Vitisterra,85,13.0,15.6
Chile,Montemar,85,8.0,9.6
Chile,,85,7.0,8.4
Chile,Estate,83,9.0,10.799999999999999
Chile,120,83,,
Chile,Reserve,83,12.0,14.399999999999999
Chile,,83,10.0,12.0
Chile,Reserve,83,13.0,15.6
Chile,Reserve,83,13.0,15.6
Chile,Red One,90,27.0,32.4
Chile,The Blend Limited Edition,90,40.0,48.0
Chile,Visiterra,86,15.0,18.0
Chile,Marques de Casa Concha,86,19.0,22.8
Chile,,86,17.0,20.4
Chile,,86,9.0,10.799999999999999
Chile,Reserva,89,12.0,14.399999999999999
Chile,First Edition,89,22.0,26.4
Chile,Kalfu Sumpai,89,24.0,28.799999999999997
Chile,Toro de Piedra Grand Reserve,89,14.0,16.8
Chile,Puerto Viejo Single Vineyard Reserve,86,10.0,12.0
Chile,Anderra,85,11.0,13.2
Chile,Reserva Estate,85,11.0,13.2
Chile,Reserva Encinos,85,12.0,14.399999999999999
Chile,Organic,86,14.0,16.8
Chile,Bicicleta,86,12.0,14.399999999999999
Chile,Los Vascos,86,13.0,15.6
Chile,Reserva Estate Bottled,86,10.0,12.0
Chile,Reserva,81,9.0,10.799999999999999
Chile,Gravas del Maipo,92,150.0,180.0
Chile,La Joya Reserve,88,10.0,12.0
Chile,Aliwen Reserva,88,12.0,14.399999999999999
Chile,Single Vineyard Don Maximiano Estate,88,21.0,25.2
Chile,Classic Series,88,12.0,14.399999999999999
Chile,Codigo,89,50.0,60.0
Chile,Family Collection,89,35.0,42.0
Chile,Reserva,85,10.0,12.0
Chile,Expedicion,85,12.0,14.399999999999999
Chile,Amplus,85,24.0,28.799999999999997
Chile,Vitral Reserva,85,11.0,13.2
Chile,Marchile,85,8.0,9.6
Chile,La Finca Clos D'Angel,91,17.0,20.4
Chile,Max Reserva,90,20.0,24.0
Chile,Gran Reserva,90,15.0,18.0
Chile,Reserva,86,14.0,16.8
Chile,Tribute,86,17.0,20.4
Chile,Reserva Unwooded,85,10.0,12.0
Chile,Gran Reserva,85,15.0,18.0
Chile,Reserva,85,10.0,12.0
Chile,,85,10.0,12.0
Chile,Reserva,88,12.0,14.399999999999999
Chile,Reserva,88,12.0,14.399999999999999
Chile,Gran Reserva,88,27.0,32.4
Chile,Gran Reserva,88,30.0,36.0
Chile,Max Reserva,89,20.0,24.0
Chile,,88,14.0,16.8
Chile,Tributo Single Vineyard,88,20.0,24.0
Chile,Estero Vineyard,88,27.0,32.4
Chile,Propuesta,87,10.0,12.0
Chile,Canto Sur,87,15.0,18.0
Chile,Reserve Assemblage Cabernet Sauvignon-Malbec-Syrah,87,20.0,24.0
Chile,Nimbus Single Vineyard,87,15.0,18.0
Chile,Nimbus Single Vineyard,87,15.0,18.0
Chile,Reserva,87,12.0,14.399999999999999
Chile,Taita,93,300.0,360.0
Chile,Casa Real,93,85.0,102.0
Chile,Kayen The Lonely River,90,49.0,58.8
Chile,Single Vineyard Los Lingues,89,25.0,30.0
Chile,,87,14.0,16.8
Chile,Reserva,87,11.0,13.2
Chile,Reserva,87,13.0,15.6
Chile,Terrunyo Costa Los Boldos Vineyard Block 5,90,30.0,36.0
Chile,Anke Blend 3,89,18.0,21.599999999999998
Chile,Reserva,86,10.0,12.0
